,id,index,period,timestamp,minute,second,possession,duration,match_id,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,end_x,end_y,sub_type_id,sub_type_name,body_part_id,body_part_name,x,y,under_pressure,pass_switch,outcome_id,outcome_name,ball_recovery_recovery_failure,counterpress,foul_won_defensive,aerial_won,block_offensive,shot_statsbomb_xg,end_z,technique_id,technique_name,goalkeeper_position_id,goalkeeper_position_name,pass_assisted_shot_id,pass_goal_assist,shot_key_pass_id,pass_cross,pass_backheel,dribble_overrun,dribble_nutmeg,pass_shot_assist,shot_one_on_one,foul_committed_penalty,foul_won_penalty,foul_committed_card_id,foul_committed_card_name,foul_committed_offensive,substitution_replacement_id,substitution_replacement_name,ball_recovery_offensive,bad_behaviour_card_id,bad_behaviour_card_name
0,f33a5bad-a165-4f7d-9518-53b3762ea476,1,1,00:00:00,0,0,1,0.0,7478,35,Starting XI,760,OL Reign,1,Regular Play,760,OL Reign,4231.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,240d7d20-95c8-417c-b825-b28f86bb0979,2,1,00:00:00,0,0,1,0.0,7478,35,Starting XI,760,OL Reign,1,Regular Play,762,Houston Dash,4231.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,46266e1b-001a-437c-bfcd-5f5f64f0854c,3,1,00:00:00,0,0,1,0.0,7478,18,Half Start,760,OL Reign,1,Regular Play,760,OL Reign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,e116559f-ffcd-4c08-b215-f4431a0380b4,4,1,00:00:00,0,0,1,0.0,7478,18,Half Start,760,OL Reign,1,Regular Play,762,Houston Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,e05c0a6e-511d-44a8-be18-bbc44eae6670,5,1,00:00:00.522000,0,0,2,2.181,7478,30,Pass,762,Houston Dash,9,From Kick Off,762,Houston Dash,,5058.0,Rachel Daly,23.0,Center Forward,5054.0,Janine van Wyk,25.553865,2.6078844,1.0,Ground Pass,39.0,54.0,65.0,Kick Off,40.0,Right Foot,61.0,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,c573d54e-72d9-4b58-a2db-df1145433ef5,6,1,00:00:02.703000,0,2,2,,7478,42,Ball Receipt,762,Houston Dash,9,From Kick Off,762,Houston Dash,,5054.0,Janine van Wyk,3.0,Right Center Back,,,,,,,,,,,,,39.0,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,aaa7ff07-af75-4460-b38e-847ca8b3c55b,7,1,00:00:02.703000,0,2,2,1.296,7478,43,Carry,762,Houston Dash,9,From Kick Off,762,Houston Dash,,5054.0,Janine van Wyk,3.0,Right Center Back,,,,,,,39.0,56.0,,,,,39.0,54.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,9b118393-2fa0-4ad8-9ca0-40e286748da1,8,1,00:00:03.565000,0,3,2,0.515,7478,17,Pressure,762,Houston Dash,9,From Kick Off,760,OL Reign,,5006.0,Beverly Yanez,19.0,Center Attacking Midfield,,,,,,,,,,,,,68.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,2e875429-6626-449e-8ebe-f575609efe21,9,1,00:00:03.999000,0,3,2,2.627,7478,30,Pass,762,Houston Dash,9,From Kick Off,762,Houston Dash,,5054.0,Janine van Wyk,3.0,Right Center Back,5051.0,Kealia Ohai,69.02898,-0.8983178,3.0,High Pass,82.0,2.0,,,40.0,Right Foot,39.0,56.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,267091aa-0a40-4e6f-ac62-0d141e8df11c,10,1,00:00:06.626000,0,6,2,,7478,42,Ball Receipt,762,Houston Dash,9,From Kick Off,762,Houston Dash,,5051.0,Kealia Ohai,21.0,Left Wing,,,,,,,,,,,,,82.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,68435503-7de0-4cc2-bdd0-e7ceb21174b6,11,1,00:00:06.663000,0,6,2,2.169,7478,30,Pass,762,Houston Dash,9,From Kick Off,762,Houston Dash,,5051.0,Kealia Ohai,21.0,Left Wing,,,19.416489,0.96850896,3.0,High Pass,94.0,20.0,,,37.0,Head,83.0,4.0,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,f5356676-d639-48ad-aafd-38d8dfc680a2,12,1,00:00:08.832000,0,8,2,0.0,7478,2,Ball Recovery,762,Houston Dash,9,From Kick Off,760,OL Reign,,5007.0,Megan Montefusco,3.0,Right Center Back,,,,,,,,,,,,,27.0,61.0,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,1a2653e5-06b2-4474-a983-557eec936e5f,13,1,00:00:09.616000,0,9,2,0.697,7478,30,Pass,762,Houston Dash,9,From Kick Off,762,Houston Dash,,5058.0,Rachel Daly,23.0,Center Forward,5051.0,Kealia Ohai,8.485281,-2.3561945,1.0,Ground Pass,84.0,17.0,66.0,Recovery,40.0,Right Foot,90.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,edaef41c-8fa6-4fca-8d9d-87a42a5b236e,14,1,00:00:10.313000,0,10,2,,7478,42,Ball Receipt,762,Houston Dash,9,From Kick Off,762,Houston Dash,,5051.0,Kealia Ohai,21.0,Left Wing,,,,,,,,,,,,,84.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,c01ce8f6-128e-4f14-b3e8-44a371422824,15,1,00:00:10.313000,0,10,2,1.458,7478,43,Carry,762,Houston Dash,9,From Kick Off,762,Houston Dash,,5051.0,Kealia Ohai,21.0,Left Wing,,,,,,,87.0,7.0,,,,,84.0,17.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,beb8ddb3-5337-48bc-b620-4ff9e8d2bcbe,16,1,00:00:11.082000,0,11,2,0.855,7478,17,Pressure,762,Houston Dash,9,From Kick Off,760,OL Reign,,5075.0,Elizabeth Addo,17.0,Right Wing,,,,,,,,,,,,,40.0,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,c922e7b7-f990-4706-85d0-fac4d802abf6,17,1,00:00:11.771000,0,11,2,0.913,7478,30,Pass,762,Houston Dash,9,From Kick Off,762,Houston Dash,,5051.0,Kealia Ohai,21.0,Left Wing,5038.0,Allysha Lyn Chapman,17.0,3.1415927,1.0,Ground Pass,70.0,7.0,,,40.0,Right Foot,87.0,7.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,28277890-79dd-47ca-ba75-c9ee755add59,18,1,00:00:12.684000,0,12,2,,7478,42,Ball Receipt,762,Houston Dash,9,From Kick Off,762,Houston Dash,,5038.0,Allysha Lyn Chapman,6.0,Left Back,,,,,,,,,,,,,70.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,8169cafb-f0f7-4e6e-a32e-1be5e7c99bf0,19,1,00:00:12.684000,0,12,2,2.419,7478,43,Carry,762,Houston Dash,9,From Kick Off,762,Houston Dash,,5038.0,Allysha Lyn Chapman,6.0,Left Back,,,,,,,72.0,7.0,,,,,70.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,a5916eb0-6e63-4f95-99fc-74c6f56e1bbc,20,1,00:00:15.103000,0,15,2,5.795,7478,30,Pass,762,Houston Dash,9,From Kick Off,762,Houston Dash,,5038.0,Allysha Lyn Chapman,6.0,Left Back,,,38.470768,-0.15660188,3.0,High Pass,110.0,1.0,,,40.0,Right Foot,72.0,7.0,,,75.0,Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,3682e12b-60d5-437c-a293-fdab204c0402,21,1,00:00:25.195000,0,25,3,1.757,7478,30,Pass,760,OL Reign,4,From Throw In,760,OL Reign,,5069.0,Theresa Nielsen,2.0,Right Back,5001.0,Allie Long,21.633308,-0.5880026,3.0,High Pass,29.0,68.0,67.0,Throw-in,,,11.0,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,64517aef-a211-499d-8f08-47afc0028edb,22,1,00:00:26.952000,0,26,3,,7478,42,Ball Receipt,760,OL Reign,4,From Throw In,760,OL Reign,,5001.0,Allie Long,9.0,Right Defensive Midfield,,,,,,,,,,,,,29.0,68.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,f164828a-34ea-4538-a0ba-133ca3a69ec9,23,1,00:00:27.111000,0,27,3,3.748,7478,30,Pass,760,OL Reign,4,From Throw In,760,OL Reign,,5001.0,Allie Long,9.0,Right Defensive Midfield,5002.0,Jodie Taylor,31.780497,0.4214192,3.0,High Pass,58.0,80.0,,,37.0,Head,29.0,67.0,,,75.0,Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,50d1e105-13f9-4f23-a0bc-f0dab2aaeea7,24,1,00:00:30.859000,0,30,3,,7478,42,Ball Receipt,760,OL Reign,4,From Throw In,760,OL Reign,,5002.0,Jodie Taylor,23.0,Center Forward,,,,,,,,,,,,,51.0,76.0,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,562b9e22-a353-4e4e-b73c-0144fd930fa6,25,1,00:00:44.086000,0,44,4,0.991,7478,30,Pass,762,Houston Dash,4,From Throw In,762,Houston Dash,,5038.0,Allysha Lyn Chapman,6.0,Left Back,5058.0,Rachel Daly,7.81025,0.69473827,3.0,High Pass,71.0,6.0,67.0,Throw-in,,,65.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,e3814a29-f235-428e-a560-49c6c5433bf0,26,1,00:00:45.077000,0,45,4,,7478,42,Ball Receipt,762,Houston Dash,4,From Throw In,762,Houston Dash,,5058.0,Rachel Daly,23.0,Center Forward,,,,,,,,,,,,,71.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,55efbeb8-7261-48f9-a4fd-fabf9e7358d2,27,1,00:00:45.077000,0,45,4,0.041,7478,43,Carry,762,Houston Dash,4,From Throw In,762,Houston Dash,,5058.0,Rachel Daly,23.0,Center Forward,,,,,,,72.0,7.0,,,,,71.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,3090bac1-4d17-4940-b761-ba3b10e2ccdd,28,1,00:00:45.118000,0,45,4,1.551,7478,30,Pass,762,Houston Dash,4,From Throw In,762,Houston Dash,,5058.0,Rachel Daly,23.0,Center Forward,,,9.219544,2.4329665,2.0,Low Pass,65.0,13.0,,,70.0,Other,72.0,7.0,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,ea7cec66-8c05-4dc0-b161-c6be608e5321,29,1,00:00:46.669000,0,46,4,0.936,7478,30,Pass,762,Houston Dash,4,From Throw In,760,OL Reign,,5006.0,Beverly Yanez,19.0,Center Attacking Midfield,5002.0,Jodie Taylor,21.023796,0.44237423,2.0,Low Pass,75.0,77.0,66.0,Recovery,40.0,Right Foot,56.0,68.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,50f22e12-438a-4b4f-a2a5-02aea4e7bfb8,30,1,00:00:47.605000,0,47,4,,7478,42,Ball Receipt,762,Houston Dash,4,From Throw In,760,OL Reign,,5002.0,Jodie Taylor,23.0,Center Forward,,,,,,,,,,,,,75.0,77.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,3aa6c98a-37ef-4872-bffa-bb8dd34424db,31,1,00:00:47.605000,0,47,4,0.221,7478,43,Carry,762,Houston Dash,4,From Throw In,760,OL Reign,,5002.0,Jodie Taylor,23.0,Center Forward,,,,,,,73.0,77.0,,,,,75.0,77.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,ca44da1c-c3c9-48dc-a63f-8ecd9e23df65,32,1,00:00:47.826000,0,47,4,0.0,7478,38,Miscontrol,762,Houston Dash,4,From Throw In,760,OL Reign,,5002.0,Jodie Taylor,23.0,Center Forward,,,,,,,,,,,,,73.0,77.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,90e7e868-fab2-43fa-8b42-72aa6ea16840,33,1,00:00:50.761000,0,50,4,2.127,7478,30,Pass,762,Houston Dash,4,From Throw In,762,Houston Dash,,5054.0,Janine van Wyk,3.0,Right Center Back,5056.0,Jane Campbell,28.301943,2.1293957,1.0,Ground Pass,9.0,28.0,66.0,Recovery,40.0,Right Foot,24.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,14784b59-03a1-4c1d-ab52-4996e8ffdc51,34,1,00:00:52.548000,0,52,4,0.26,7478,17,Pressure,762,Houston Dash,4,From Throw In,760,OL Reign,,5006.0,Beverly Yanez,19.0,Center Attacking Midfield,,,,,,,,,,,,,101.0,58.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,1df37a59-2b20-47df-9ecd-36d885f8265e,35,1,00:00:52.888000,0,52,4,,7478,42,Ball Receipt,762,Houston Dash,4,From Throw In,762,Houston Dash,,5056.0,Jane Campbell,1.0,Goalkeeper,,,,,,,,,,,,,9.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,35e194d7-1113-4931-bc43-2d10058671e5,36,1,00:00:52.888000,0,52,4,0.08,7478,43,Carry,762,Houston Dash,4,From Throw In,762,Houston Dash,,5056.0,Jane Campbell,1.0,Goalkeeper,,,,,,,9.0,30.0,,,,,9.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,17a67fa1-6556-44d1-887b-a38c641f1ca6,37,1,00:00:52.968000,0,52,4,1.744,7478,30,Pass,762,Houston Dash,4,From Throw In,762,Houston Dash,,5056.0,Jane Campbell,1.0,Goalkeeper,,,37.01351,-0.90027475,3.0,High Pass,32.0,1.0,,,38.0,Left Foot,9.0,30.0,,,75.0,Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,b2fd9ac2-5dd0-4db1-8b97-bf460828e8a4,38,1,00:01:04.560000,1,4,5,1.771,7478,30,Pass,760,OL Reign,4,From Throw In,760,OL Reign,,5069.0,Theresa Nielsen,2.0,Right Back,5006.0,Beverly Yanez,28.301943,-1.012197,3.0,High Pass,110.0,56.0,67.0,Throw-in,,,95.0,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,16d6ab66-bf59-4ae8-8afd-07aa3663c6fe,39,1,00:01:06.331000,1,6,5,,7478,42,Ball Receipt,760,OL Reign,4,From Throw In,760,OL Reign,,5006.0,Beverly Yanez,19.0,Center Attacking Midfield,,,,,,,,,,,,,110.0,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,4f50bd6e-c3a5-4d2f-b7c8-e14dae2cf282,40,1,00:01:06.331000,1,6,5,0.2,7478,43,Carry,760,OL Reign,4,From Throw In,760,OL Reign,,5006.0,Beverly Yanez,19.0,Center Attacking Midfield,,,,,,,109.0,56.0,,,,,110.0,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,ab8eb805-d461-445b-abb9-e681b2400fc3,41,1,00:01:06.531000,1,6,5,1.453,7478,30,Pass,760,OL Reign,4,From Throw In,760,OL Reign,,5006.0,Beverly Yanez,19.0,Center Attacking Midfield,5002.0,Jodie Taylor,3.6055512,-2.55359,2.0,Low Pass,106.0,54.0,,,70.0,Other,109.0,56.0,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,ee4182a2-de75-4305-a849-87cc98858118,42,1,00:01:07.984000,1,7,5,,7478,42,Ball Receipt,760,OL Reign,4,From Throw In,760,OL Reign,,5002.0,Jodie Taylor,23.0,Center Forward,,,,,,,,,,,,,103.0,57.0,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,c001c64c-3aec-40b3-b426-27098109ae8b,43,1,00:01:07.984000,1,7,5,0.0,7478,10,Interception,760,OL Reign,4,From Throw In,762,Houston Dash,,5045.0,Amber Brooks,5.0,Left Center Back,,,,,,,,,,,,,15.0,27.0,,,13.0,Lost In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,079a7a67-2070-43b5-8e95-1c690c25a549,44,1,00:01:08.954000,1,8,5,0.0,7478,2,Ball Recovery,760,OL Reign,4,From Throw In,760,OL Reign,,5075.0,Elizabeth Addo,17.0,Right Wing,,,,,,,,,,,,,102.0,67.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,f41be460-6992-462a-a6be-54f94b66742a,45,1,00:01:08.954000,1,8,5,2.265,7478,43,Carry,760,OL Reign,4,From Throw In,760,OL Reign,,5075.0,Elizabeth Addo,17.0,Right Wing,,,,,,,106.0,73.0,,,,,102.0,67.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,18ae7c77-0e1f-433a-81d9-72ae40e3ec81,46,1,00:01:09.672000,1,9,5,1.689,7478,17,Pressure,760,OL Reign,4,From Throw In,762,Houston Dash,,5045.0,Amber Brooks,5.0,Left Center Back,,,,,,,,,,,,,17.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,f6a01045-4d4b-43de-9178-e094eb28cb97,47,1,00:01:11.219000,1,11,5,0.0,7478,3,Dispossessed,760,OL Reign,4,From Throw In,760,OL Reign,,5075.0,Elizabeth Addo,17.0,Right Wing,,,,,,,,,,,,,106.0,73.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,52e6fbad-364a-4404-9654-6299fd87c8a2,48,1,00:01:11.219000,1,11,5,0.0,7478,4,Duel,760,OL Reign,4,From Throw In,762,Houston Dash,,5045.0,Amber Brooks,5.0,Left Center Back,,,,,,,,,11.0,Tackle,,,15.0,8.0,1.0,,14.0,Lost Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,8f0f5b59-f6de-44e0-be63-64e92fffeeb6,49,1,00:01:15.322000,1,15,6,1.046,7478,30,Pass,760,OL Reign,4,From Throw In,760,OL Reign,,5069.0,Theresa Nielsen,2.0,Right Back,5075.0,Elizabeth Addo,14.21267,-0.6857295,3.0,High Pass,110.0,71.0,67.0,Throw-in,,,99.0,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,1c8c5424-2d22-408d-b107-3f27db78dddb,50,1,00:01:16.368000,1,16,6,,7478,42,Ball Receipt,760,OL Reign,4,From Throw In,760,OL Reign,,5075.0,Elizabeth Addo,17.0,Right Wing,,,,,,,,,,,,,110.0,71.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,063fcc73-ef62-43a9-a15c-9ecb9b115275,51,1,00:01:16.368000,1,16,6,6.321,7478,43,Carry,760,OL Reign,4,From Throw In,760,OL Reign,,5075.0,Elizabeth Addo,17.0,Right Wing,,,,,,,118.0,59.0,,,,,110.0,71.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,81873da6-7975-4b9a-90dd-009532a21cf8,52,1,00:01:16.443000,1,16,6,3.559,7478,17,Pressure,760,OL Reign,4,From Throw In,762,Houston Dash,,5038.0,Allysha Lyn Chapman,6.0,Left Back,,,,,,,,,,,,,12.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,1f63be76-762e-41c1-8425-607e87875619,53,1,00:01:22.689000,1,22,6,0.0,7478,3,Dispossessed,760,OL Reign,4,From Throw In,760,OL Reign,,5075.0,Elizabeth Addo,17.0,Right Wing,,,,,,,,,,,,,118.0,59.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,5964b459-f6ee-4006-b5f4-f769126fa773,54,1,00:01:22.689000,1,22,6,0.0,7478,4,Duel,760,OL Reign,4,From Throw In,762,Houston Dash,,5038.0,Allysha Lyn Chapman,6.0,Left Back,,,,,,,,,11.0,Tackle,,,3.0,22.0,1.0,,16.0,Success In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,52b9f2bd-353b-4437-b4a4-9a58ac225767,55,1,00:01:23.464000,1,23,6,1.154,7478,17,Pressure,760,OL Reign,4,From Throw In,760,OL Reign,,5069.0,Theresa Nielsen,2.0,Right Back,,,,,,,,,,,,,106.0,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,f79392b1-cc81-4b22-8b25-f28404bea253,56,1,00:01:23.502000,1,23,6,0.0,7478,2,Ball Recovery,760,OL Reign,4,From Throw In,762,Houston Dash,,5051.0,Kealia Ohai,21.0,Left Wing,,,,,,,,,,,,,10.0,21.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,214b5aac-5547-4a93-bc06-f374e840f1f1,57,1,00:01:23.502000,1,23,6,1.547,7478,43,Carry,760,OL Reign,4,From Throw In,762,Houston Dash,,5051.0,Kealia Ohai,21.0,Left Wing,,,,,,,9.0,15.0,,,,,10.0,21.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,93ba7ef8-ace2-441c-a1a7-3a792598209e,58,1,00:01:25.049000,1,25,6,1.71,7478,30,Pass,760,OL Reign,4,From Throw In,762,Houston Dash,,5051.0,Kealia Ohai,21.0,Left Wing,,,16.124516,0.124354996,1.0,Ground Pass,25.0,17.0,,,38.0,Left Foot,9.0,15.0,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,a93a47fc-62bc-4c02-8482-8f206c79b847,59,1,00:01:26.759000,1,26,6,0.0,7478,10,Interception,760,OL Reign,4,From Throw In,760,OL Reign,,5007.0,Megan Montefusco,3.0,Right Center Back,,,,,,,,,,,,,96.0,64.0,,,4.0,Won,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,ae75d4ed-4370-4f7b-8771-8868ec599a28,60,1,00:01:26.759000,1,26,6,4.689,7478,43,Carry,760,OL Reign,4,From Throw In,760,OL Reign,,5007.0,Megan Montefusco,3.0,Right Center Back,,,,,,,119.0,69.0,,,,,96.0,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,aee64247-f4a3-464f-a278-25a797d4304f,61,1,00:01:31.448000,1,31,6,1.677,7478,30,Pass,760,OL Reign,4,From Throw In,760,OL Reign,,5007.0,Megan Montefusco,3.0,Right Center Back,,,12.0415945,-1.487655,3.0,High Pass,120.0,57.0,,,40.0,Right Foot,119.0,69.0,,,75.0,Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,a55b1910-7dec-4707-9def-9bb01d9ecb1a,62,1,00:01:57.662000,1,57,7,3.186,7478,30,Pass,762,Houston Dash,7,From Goal Kick,762,Houston Dash,,5056.0,Jane Campbell,1.0,Goalkeeper,,,59.77458,0.30587888,3.0,High Pass,64.0,59.0,63.0,Goal Kick,40.0,Right Foot,7.0,41.0,,,77.0,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,4fd66f09-97ca-4bcc-a036-c7290e7fd438,63,1,00:02:01.249000,2,1,7,0.0,7478,22,Foul Committed,762,Houston Dash,7,From Goal Kick,760,OL Reign,,5006.0,Beverly Yanez,19.0,Center Attacking Midfield,,,,,,,,,,,,,58.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,7739c71a-5e2f-4478-b577-3d8ac1445fd4,64,1,00:02:01.249000,2,1,7,0.0,7478,21,Foul Won,762,Houston Dash,7,From Goal Kick,762,Houston Dash,,5058.0,Rachel Daly,23.0,Center Forward,,,,,,,,,,,,,63.0,60.0,1.0,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,f2b5392a-000a-492d-9b15-7b6b3b39d118,65,1,00:02:09.932000,2,9,8,3.651,7478,30,Pass,762,Houston Dash,3,From Free Kick,762,Houston Dash,,5045.0,Amber Brooks,5.0,Left Center Back,5051.0,Kealia Ohai,66.573265,-0.99945885,3.0,High Pass,95.0,5.0,62.0,Free Kick,40.0,Right Foot,59.0,61.0,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,8a1f4acc-1472-454f-aa0d-42802fb42607,66,1,00:02:13.583000,2,13,8,,7478,42,Ball Receipt,762,Houston Dash,3,From Free Kick,762,Houston Dash,,5051.0,Kealia Ohai,21.0,Left Wing,,,,,,,,,,,,,95.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,1db5db84-5c89-4ac0-ad64-e3a40edd1e54,67,1,00:02:13.583000,2,13,8,5.386,7478,43,Carry,762,Houston Dash,3,From Free Kick,762,Houston Dash,,5051.0,Kealia Ohai,21.0,Left Wing,,,,,,,113.0,12.0,,,,,95.0,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,db109dbe-8064-49cf-b03d-4ea351f843e6,68,1,00:02:14.597000,2,14,8,0.441,7478,17,Pressure,762,Houston Dash,3,From Free Kick,760,OL Reign,,5069.0,Theresa Nielsen,2.0,Right Back,,,,,,,,,,,,,22.0,69.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,a93f8c3a-b78d-48c6-8d4b-f451e04b7f76,69,1,00:02:18.969000,2,18,8,0.292,7478,30,Pass,762,Houston Dash,3,From Free Kick,762,Houston Dash,,5051.0,Kealia Ohai,21.0,Left Wing,,,5.0,1.5707964,1.0,Ground Pass,113.0,17.0,,,38.0,Left Foot,113.0,12.0,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,acb03cc3-a902-44d1-a02b-70f1d2d47ad4,70,1,00:02:19.261000,2,19,8,0.0,7478,6,Block,762,Houston Dash,3,From Free Kick,760,OL Reign,,5069.0,Theresa Nielsen,2.0,Right Back,,,,,,,,,,,,,8.0,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,01702332-d5d9-49c2-aa03-e4ca8f869063,71,1,00:02:20.192000,2,20,9,1.304,7478,30,Pass,760,OL Reign,1,Regular Play,760,OL Reign,,5069.0,Theresa Nielsen,2.0,Right Back,5075.0,Elizabeth Addo,8.5440035,-0.35877067,1.0,Ground Pass,16.0,63.0,66.0,Recovery,40.0,Right Foot,8.0,66.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,455b7eed-dffc-41c8-ac05-147049d8664e,72,1,00:02:21.496000,2,21,9,,7478,42,Ball Receipt,760,OL Reign,1,Regular Play,760,OL Reign,,5075.0,Elizabeth Addo,17.0,Right Wing,,,,,,,,,,,,,16.0,63.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,75045be9-1892-4c36-a764-1f5b05332a6c,73,1,00:02:21.496000,2,21,9,3.802,7478,43,Carry,760,OL Reign,1,Regular Play,760,OL Reign,,5075.0,Elizabeth Addo,17.0,Right Wing,,,,,,,20.0,58.0,,,,,16.0,63.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,a0e35069-ff62-43ef-ab0d-1474d65002f3,74,1,00:02:22.911000,2,22,9,1.914,7478,17,Pressure,760,OL Reign,1,Regular Play,762,Houston Dash,,5038.0,Allysha Lyn Chapman,6.0,Left Back,,,,,,,,,,,,,98.0,19.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
